le,operation,statusCode,min,max,avg,sum,last,integral
1.0,UpdateFederation,OK,0,4,1.0974862828096996,546.5481688392304,4,2933324.022160149
1.0,UpdateGroupMapping,OK,0,0,0,0,0,0
1.0,UpdateGroupMappingItems,OK,0,9.299475277916045,6.636160252865911,3304.8078059272234,9.299475277916045,17736903.49441165
1.0,UpdateMfaEnforcement,OK,0,0,0,0,0,0
1.0,UpdateOrganization,OK,0,0,0,0,0,0
1.0,UpdateOrganizationAccessBindings,FAILED_PRECONDITION,0,9.004166666666666,2.560076092334435,1274.9178939825485,9.004166666666666,6842484.337004306
1.0,UpdateOrganizationAccessBindings,OK,0,0,0,0,0,0
1.0,UpdateOrganizationPermissionStagesOperation,OK,0,0,0,0,0,0
1.0,UpdateReferences,OK,0,0,0,0,0,0
1.0,UpdateSubscribers,OK,0,3237.670302104371,1209.4106206136319,602286.4890655887,3237.670302104371,3232471586.815018
1.0,ValidateDomain,OK,0,575.5228036124884,211.98518491061725,105568.6220854874,575.5228036124884,566586794.73281
1.468,AcceptInvitation,OK,0,3,0.9677827698129576,481.9558193668529,3,2586656.8825418996
1.468,AddDomain,OK,0,0,0,0,0,0
1.468,AddFederatedUserAccounts,CANCELLED,0,0,0,0,0,0
1.468,AddFederatedUserAccounts,OK,0,7946.4596571983075,3848.0801137839985,1916343.8966644313,7946.4596571983075,10285017693.398
1.468,AddFederatedUserAccounts,RESOURCE_EXHAUSTED,0,0,0,0,0,0
1.468,AddMembership,OK,0,6621.923055621126,2817.468608270352,1403099.3669186353,6621.923055621126,7530434302.252317
1.468,AddMembership,RESOURCE_EXHAUSTED,0,0,0,0,0,0
1.468,AddOrganizationOwner,OK,0,0,0,0,0,0
1.468,AddRestriction,OK,0,8.823625,2.9388603476966955,1463.5524531529543,8.823625,7854886.01607195
1.468,BulkDeleteMembership,OK,0,3433.659248913715,1698.2462424466937,845726.6287384535,3433.659248913715,4539014816.439279
1.468,CreateCertificate,OK,0,0,0,0,0,0
1.468,CreateFederation,OK,0,16558.907019440507,8304.655228596208,4135718.3038409115,16558.907019440507,22196400136.714176
1.468,CreateGroupMapping,OK,0,0,0,0,0,0
1.468,CreateInvitations,OK,0,0,0,0,0,0
1.468,CreateMfaEnforcement,OK,0,0,0,0,0,0
1.468,CreateOrganization,INTERNAL,0,0,0,0,0,0
1.468,CreateOrganization,OK,0,16.099999999999998,5.5348916313737675,2756.376032424136,16.099999999999998,14793470.166020364
1.468,CreateUserSshKey,OK,0,0,0,0,0,0
1.468,DeleteCertificate,OK,0,0,0,0,0,0
1.468,DeleteDomain,OK,0,0,0,0,0,0
1.468,DeleteFederatedUserAccounts,OK,0,0,0,0,0,0
1.468,DeleteFederation,OK,0,2756.904589932259,1612.0105594930913,802781.2586275594,2756.904589932259,4308527015.054115
1.468,DeleteGroupMapping,OK,0,0,0,0,0,0
1.468,DeleteInvitation,OK,0,0,0,0,0,0
1.468,DeleteMembership,FAILED_PRECONDITION,0,12,5.627788128817897,2802.6384881513127,12,15041760.765908096
