le,method,min,max,avg,sum,last,integral
5.0,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
5.0,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
5.0,quotamanager.v1.OperationService/Get,0,0,0,0,0,0
2.5,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
2.5,quotamanager.v1.SupportIssueWorkflowService/Close,0,0,0,0,0,0
2.5,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
2.5,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
1.0,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
1.0,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
1.0,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
1.0,quotamanager.v1.QuotaLimitService/ListServices,0,0,0,0,0,0
0.75,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.75,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.75,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.5,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.5,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.25,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.1,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.075,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.075,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.075,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.05,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.05,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.05,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.025,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.025,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.025,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.01,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.01,quotamanager.v1.QuotaRequestService/Update,0,0,0,0,0,0
0.01,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.01,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.01,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.01,quotamanager.v1.QuotaRequestService/Create,0,0,0,0,0,0
0.0075,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.0075,quotamanager.v1.SupportIssueWorkflowService/Close,0,0,0,0,0,0
0.0075,quotamanager.v1.QuotaRequestService/Update,0,0,0,0,0,0
0.0075,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.0075,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.0075,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.0075,quotamanager.v1.QuotaRequestService/Create,0,0,0,0,0,0
0.005,quotamanager.v1.SupportIssueWorkflowService/Get,0,0,0,0,0,0
0.005,quotamanager.v1.SupportIssueWorkflowService/Close,0,0,0,0,0,0
0.005,quotamanager.v1.QuotaRequestService/Update,0,0,0,0,0,0
0.005,quotamanager.v1.QuotaRequestService/ListOperations,0,0,0,0,0,0
0.005,quotamanager.v1.QuotaRequestService/Get,0,0,0,0,0,0
0.005,quotamanager.v1.QuotaRequestService/Delete,0,0,0,0,0,0
0.005,quotamanager.v1.QuotaRequestService/Create,0,0,0,0,0,0
