le,method,min,max,avg,sum,last,integral
0.025,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.025,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.025,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.025,track_unknown,NaN,NaN,NaN,0,NaN,0
0.025,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.025,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.025,search_unknown,NaN,NaN,NaN,0,NaN,0
0.025,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
0.025,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.025,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.025,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.025,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.025,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.025,get_/login,NaN,NaN,NaN,0,NaN,0
0.025,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
0.01,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.01,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.01,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.01,track_unknown,NaN,NaN,NaN,0,NaN,0
0.01,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.01,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.01,search_unknown,NaN,NaN,NaN,0,NaN,0
0.01,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
0.01,propfind_unknown,NaN,NaN,NaN,0,NaN,0
0.01,pri_unknown,NaN,NaN,NaN,0,NaN,0
0.01,nessus_unknown,NaN,NaN,NaN,0,NaN,0
0.01,hlgemh_unknown,NaN,NaN,NaN,0,NaN,0
0.01,get_/oauth/attest_dpop,NaN,NaN,NaN,0,NaN,0
0.01,get_/login,NaN,NaN,NaN,0,NaN,0
0.01,dgeqqd_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,zyviez_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,xawndt_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,wtsahb_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,track_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,trace_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,tpewev_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,search_unknown,NaN,NaN,NaN,0,NaN,0
0.0075,put_/federations/federationId,NaN,NaN,NaN,0,NaN,0
